CompoundID,ChemOntID,ClassifiedResults
Q10034626-24,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-24,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-24,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-24,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
Q10034626-24,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-24,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034626-24,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-24,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034626-24,NotAvailable,"Substituents: [""Isoquinolone"", ""Naphthalene"", ""Carboxylic acid imide, n-substituted"", ""Pyridine"", ""Benzenoid"", ""Heteroaromatic compound"", ""Carboxylic acid imide"", ""Azacycle"", ""Carboxylic acid derivative"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic oxygen compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organopnictogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034626-24,NotAvailable,External_descriptors: []
Q10034626-24,NotAvailable,"Ancestors: [""Azacyclic compounds"", ""Benzenoids"", ""Carboxylic acid derivatives"", ""Carboxylic acid imides"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Isoquinolines and derivatives"", ""Isoquinolones and derivatives"", ""N-substituted carboxylic acid imides"", ""Naphthalenes"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Pyridines and derivatives""]"
Q10034626-24,NotAvailable,"predicted_chebi_terms: [""naphthalenes (CHEBI:25477)"", ""pyridines (CHEBI:26421)"", ""dicarboximide (CHEBI:35356)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""isoquinolines (CHEBI:24922)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""oxygen molecular entity (CHEBI:25806)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034626-24,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-24,NotAvailable,Classification_version: 2.1
Q10034626-25,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-25,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034626-25,CHEMONTID:0002955,Class: Tetrahydroisoquinolines
Q10034626-25,CHEMONTID:0002955,Direct_parent: Tetrahydroisoquinolines
Q10034626-25,CHEMONTID:0000031,alternative_parents: Benzenesulfonamides
Q10034626-25,CHEMONTID:0002565,alternative_parents: Benzoic acids
Q10034626-25,CHEMONTID:0004233,alternative_parents: Benzenesulfonyl compounds
Q10034626-25,CHEMONTID:0000321,alternative_parents: Benzoyl derivatives
Q10034626-25,CHEMONTID:0001585,alternative_parents: Organosulfonamides
Q10034626-25,CHEMONTID:0001157,alternative_parents: Sulfonyls
Q10034626-25,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034626-25,CHEMONTID:0001205,alternative_parents: Carboxylic acids
Q10034626-25,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-25,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-25,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
Q10034626-25,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-25,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034626-25,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-25,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034626-25,NotAvailable,"Substituents: [""Benzenesulfonamide"", ""Tetrahydroisoquinoline"", ""Benzoic acid or derivatives"", ""Benzoic acid"", ""Benzenesulfonyl group"", ""Benzoyl"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""Organosulfonic acid amide"", ""Organic sulfonic acid or derivatives"", ""Sulfonyl"", ""Organosulfonic acid or derivatives"", ""Carboxylic acid derivative"", ""Carboxylic acid"", ""Monocarboxylic acid or derivatives"", ""Azacycle"", ""Organic oxygen compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organosulfur compound"", ""Organopnictogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034626-25,NotAvailable,External_descriptors: []
Q10034626-25,NotAvailable,"Ancestors: [""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenesulfonamides"", ""Benzenesulfonyl compounds"", ""Benzenoids"", ""Benzoic acids"", ""Benzoic acids and derivatives"", ""Benzoyl derivatives"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Hydrocarbon derivatives"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organic sulfonic acids and derivatives"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfonamides"", ""Organosulfonic acids and derivatives"", ""Organosulfur compounds"", ""Sulfonyls"", ""Tetrahydroisoquinolines""]"
Q10034626-25,NotAvailable,"predicted_chebi_terms: [""sulfonamide (CHEBI:35358)"", ""benzoic acids (CHEBI:22723)"", ""benzenes (CHEBI:22712)"", ""organosulfur compound (CHEBI:33261)"", ""carbonyl compound (CHEBI:36586)"", ""sulfone (CHEBI:35850)"", ""carboxylic acid (CHEBI:33575)"", ""carboxylic acid anion (CHEBI:29067)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""isoquinolines (CHEBI:24922)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""sulfonic acid derivative (CHEBI:33552)"", ""organic heterocyclic compound (CHEBI:24532)"", ""oxygen molecular entity (CHEBI:25806)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034626-25,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-25,NotAvailable,Classification_version: 2.1
Q10034626-26,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-26,CHEMONTID:0002448,Superclass: Benzenoids
Q10034626-26,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034626-26,CHEMONTID:0000041,Subclass: Biphenyls and derivatives
Q10034626-26,CHEMONTID:0000041,Direct_parent: Biphenyls and derivatives
Q10034626-26,CHEMONTID:0000031,alternative_parents: Benzenesulfonamides
Q10034626-26,CHEMONTID:0004233,alternative_parents: Benzenesulfonyl compounds
Q10034626-26,CHEMONTID:0001091,alternative_parents: Toluenes
Q10034626-26,CHEMONTID:0001585,alternative_parents: Organosulfonamides
Q10034626-26,CHEMONTID:0001157,alternative_parents: Sulfonyls
Q10034626-26,CHEMONTID:0000218,alternative_parents: Pyrrolidines
Q10034626-26,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-26,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-26,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-26,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034626-26,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-26,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034626-26,NotAvailable,"Substituents: [""Biphenyl"", ""Benzenesulfonamide"", ""Benzenesulfonyl group"", ""Toluene"", ""Organosulfonic acid amide"", ""Pyrrolidine"", ""Organic sulfonic acid or derivatives"", ""Organosulfonic acid or derivatives"", ""Sulfonyl"", ""Azacycle"", ""Organoheterocyclic compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organopnictogen compound"", ""Organosulfur compound"", ""Organonitrogen compound"", ""Organic oxygen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034626-26,NotAvailable,External_descriptors: []
Q10034626-26,NotAvailable,"Ancestors: [""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenesulfonamides"", ""Benzenesulfonyl compounds"", ""Benzenoids"", ""Biphenyls and derivatives"", ""Chemical entities"", ""Hydrocarbon derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organic sulfonic acids and derivatives"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Organosulfonamides"", ""Organosulfonic acids and derivatives"", ""Organosulfur compounds"", ""Pyrrolidines"", ""Sulfonyls"", ""Toluenes""]"
Q10034626-26,NotAvailable,"predicted_chebi_terms: [""sulfonamide (CHEBI:35358)"", ""benzenes (CHEBI:22712)"", ""organosulfur compound (CHEBI:33261)"", ""toluenes (CHEBI:27024)"", ""sulfone (CHEBI:35850)"", ""pyrrolidines (CHEBI:38260)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""biphenyls (CHEBI:22888)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organooxygen compound (CHEBI:36963)"", ""sulfonic acid derivative (CHEBI:33552)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitrogen molecular entity (CHEBI:51143)"", ""oxygen molecular entity (CHEBI:25806)""]"
Q10034626-26,NotAvailable,"predicted_lipidmaps_terms: [""Diphenyl ethers, biphenyls, dibenzyls and stilbenes (PK1309)""]"
Q10034626-26,NotAvailable,Classification_version: 2.1
Q10034626-27,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-27,CHEMONTID:0002448,Superclass: Benzenoids
Q10034626-27,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034626-27,CHEMONTID:0001091,Subclass: Toluenes
Q10034626-27,CHEMONTID:0003276,Intermediate_nodes: Tosyl compounds
Q10034626-27,CHEMONTID:0004517,Direct_parent: P-toluenesulfonamides
Q10034626-27,CHEMONTID:0000031,alternative_parents: Benzenesulfonamides
Q10034626-27,CHEMONTID:0002811,alternative_parents: Phenylpropanes
Q10034626-27,CHEMONTID:0004233,alternative_parents: Benzenesulfonyl compounds
Q10034626-27,CHEMONTID:0000355,alternative_parents: Cumenes
Q10034626-27,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034626-27,CHEMONTID:0002341,alternative_parents: Phenol ethers
Q10034626-27,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034626-27,CHEMONTID:0000089,alternative_parents: Pyridines and derivatives
Q10034626-27,CHEMONTID:0001585,alternative_parents: Organosulfonamides
Q10034626-27,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-27,CHEMONTID:0003137,alternative_parents: Aminosulfonyl compounds
Q10034626-27,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-27,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-27,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034626-27,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-27,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-27,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034626-27,NotAvailable,"Substituents: [""P-toluenesulfonamide"", ""Benzenesulfonamide"", ""Cumene"", ""Phenylpropane"", ""Benzenesulfonyl group"", ""Phenoxy compound"", ""Phenol ether"", ""Alkyl aryl ether"", ""Pyridine"", ""Organosulfonic acid amide"", ""Aminosulfonyl compound"", ""Sulfonyl"", ""Organosulfonic acid or derivatives"", ""Organic sulfonic acid or derivatives"", ""Heteroaromatic compound"", ""Organoheterocyclic compound"", ""Ether"", ""Azacycle"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organosulfur compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic oxide"", ""Organopnictogen compound"", ""Organic oxygen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034626-27,NotAvailable,External_descriptors: []
Q10034626-27,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Aminosulfonyl compounds"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenesulfonamides"", ""Benzenesulfonyl compounds"", ""Benzenoids"", ""Chemical entities"", ""Cumenes"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organic sulfonic acids and derivatives"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfonamides"", ""Organosulfonic acids and derivatives"", ""Organosulfur compounds"", ""P-toluenesulfonamides"", ""Phenol ethers"", ""Phenoxy compounds"", ""Phenylpropanes"", ""Pyridines and derivatives"", ""Sulfonyls"", ""Toluenes"", ""Tosyl compounds""]"
Q10034626-27,NotAvailable,"predicted_chebi_terms: [""sulfonamide (CHEBI:35358)"", ""alkylbenzene (CHEBI:38976)"", ""benzenes (CHEBI:22712)"", ""organosulfur compound (CHEBI:33261)"", ""aromatic ether (CHEBI:35618)"", ""pyridines (CHEBI:26421)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen compound (CHEBI:35352)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""organic heterocyclic compound (CHEBI:24532)"", ""sulfonic acid derivative (CHEBI:33552)"", ""sulfone (CHEBI:35850)"", ""nitrogen molecular entity (CHEBI:51143)"", ""toluenes (CHEBI:27024)""]"
Q10034626-27,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-27,NotAvailable,Classification_version: 2.1
Q10034626-28,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-28,CHEMONTID:0002448,Superclass: Benzenoids
Q10034626-28,CHEMONTID:0002341,Class: Phenol ethers
Q10034626-28,CHEMONTID:0002341,Direct_parent: Phenol ethers
Q10034626-28,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034626-28,CHEMONTID:0003023,alternative_parents: N-acylpyrrolidines
Q10034626-28,CHEMONTID:0003863,alternative_parents: Alkylarylthioethers
Q10034626-28,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034626-28,CHEMONTID:0001664,alternative_parents: Tertiary carboxylic acid amides
Q10034626-28,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-28,CHEMONTID:0002925,"alternative_parents: 1,3,4-oxadiazoles"
Q10034626-28,CHEMONTID:0003260,alternative_parents: Sulfenyl compounds
Q10034626-28,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034626-28,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-28,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-28,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-28,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034626-28,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-28,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034626-28,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034626-28,NotAvailable,"Substituents: [""Phenoxy compound"", ""Aryl thioether"", ""N-acylpyrrolidine"", ""Phenol ether"", ""Alkyl aryl ether"", ""Alkylarylthioether"", ""Monocyclic benzene moiety"", ""1,3,4-oxadiazole"", ""Azole"", ""Heteroaromatic compound"", ""Oxadiazole"", ""Pyrrolidine"", ""Tertiary carboxylic acid amide"", ""Carboxamide group"", ""Carboxylic acid derivative"", ""Ether"", ""Oxacycle"", ""Azacycle"", ""Organoheterocyclic compound"", ""Sulfenyl compound"", ""Thioether"", ""Organic oxygen compound"", ""Organic nitrogen compound"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organosulfur compound"", ""Organopnictogen compound"", ""Organic oxide"", ""Carbonyl group"", ""Hydrocarbon derivative"", ""Aromatic heteromonocyclic compound""]"
Q10034626-28,NotAvailable,External_descriptors: []
Q10034626-28,NotAvailable,"Ancestors: [""1,3,4-oxadiazoles"", ""Alkyl aryl ethers"", ""Alkylarylthioethers"", ""Aryl thioethers"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""N-acylpyrrolidines"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Oxacyclic compounds"", ""Oxadiazoles"", ""Phenol ethers"", ""Phenoxy compounds"", ""Pyrrolidines"", ""Sulfenyl compounds"", ""Tertiary carboxylic acid amides"", ""Thioethers""]"
Q10034626-28,NotAvailable,"predicted_chebi_terms: [""benzenes (CHEBI:22712)"", ""N-acylpyrrolidine (CHEBI:46766)"", ""aryl sulfide (CHEBI:35683)"", ""aromatic ether (CHEBI:35618)"", ""carboxamide (CHEBI:37622)"", ""organic aromatic compound (CHEBI:33659)"", ""1,3,4-oxadiazole (CHEBI:46810)"", ""organosulfur compound (CHEBI:33261)"", ""oxacycle (CHEBI:38104)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""pyrrolidines (CHEBI:38260)"", ""organic sulfide (CHEBI:16385)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""amide (CHEBI:32988)"", ""azole (CHEBI:68452)"", ""oxadiazole (CHEBI:46685)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034626-28,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-28,NotAvailable,Classification_version: 2.1
Q10034626-29,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-29,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034626-29,CHEMONTID:0000211,Class: Indoles and derivatives
Q10034626-29,CHEMONTID:0000211,Direct_parent: Indoles and derivatives
Q10034626-29,CHEMONTID:0003863,alternative_parents: Alkylarylthioethers
Q10034626-29,CHEMONTID:0002448,alternative_parents: Benzenoids
Q10034626-29,CHEMONTID:0000097,alternative_parents: Thiophenes
Q10034626-29,CHEMONTID:0001664,alternative_parents: Tertiary carboxylic acid amides
Q10034626-29,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-29,CHEMONTID:0002925,"alternative_parents: 1,3,4-oxadiazoles"
Q10034626-29,CHEMONTID:0003260,alternative_parents: Sulfenyl compounds
Q10034626-29,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034626-29,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-29,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-29,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034626-29,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034626-29,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-29,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034626-29,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034626-29,NotAvailable,"Substituents: [""Indole or derivatives"", ""Aryl thioether"", ""Alkylarylthioether"", ""Benzenoid"", ""1,3,4-oxadiazole"", ""Azole"", ""Oxadiazole"", ""Tertiary carboxylic acid amide"", ""Thiophene"", ""Heteroaromatic compound"", ""Carboxamide group"", ""Sulfenyl compound"", ""Thioether"", ""Azacycle"", ""Oxacycle"", ""Carboxylic acid derivative"", ""Organic oxygen compound"", ""Carbonyl group"", ""Organosulfur compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Organopnictogen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Aromatic heteropolycyclic compound""]"
Q10034626-29,NotAvailable,External_descriptors: []
Q10034626-29,NotAvailable,"Ancestors: [""1,3,4-oxadiazoles"", ""Alkylarylthioethers"", ""Aryl thioethers"", ""Azacyclic compounds"", ""Azoles"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Indoles and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Oxacyclic compounds"", ""Oxadiazoles"", ""Sulfenyl compounds"", ""Tertiary carboxylic acid amides"", ""Thioethers"", ""Thiophenes""]"
Q10034626-29,NotAvailable,"predicted_chebi_terms: [""aryl sulfide (CHEBI:35683)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""thiophenes (CHEBI:26961)"", ""carboxamide (CHEBI:37622)"", ""organic aromatic compound (CHEBI:33659)"", ""1,3,4-oxadiazole (CHEBI:46810)"", ""organosulfur compound (CHEBI:33261)"", ""oxacycle (CHEBI:38104)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""indoles (CHEBI:24828)"", ""chemical entity (CHEBI:24431)"", ""organic sulfide (CHEBI:16385)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organooxygen compound (CHEBI:36963)"", ""amide (CHEBI:32988)"", ""azole (CHEBI:68452)"", ""oxadiazole (CHEBI:46685)"", ""nitrogen molecular entity (CHEBI:51143)"", ""oxygen molecular entity (CHEBI:25806)""]"
Q10034626-29,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-29,NotAvailable,Classification_version: 2.1
Q10034626-30,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-30,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034626-30,CHEMONTID:0000089,Class: Pyridines and derivatives
Q10034626-30,CHEMONTID:0000283,Subclass: Aminopyridines and derivatives
Q10034626-30,CHEMONTID:0000283,Direct_parent: Aminopyridines and derivatives
Q10034626-30,CHEMONTID:0001091,alternative_parents: Toluenes
Q10034626-30,CHEMONTID:0004152,alternative_parents: Methylpyridines
Q10034626-30,CHEMONTID:0002634,"alternative_parents: 2,4-disubstituted thiazoles"
Q10034626-30,CHEMONTID:0003886,alternative_parents: Imidolactams
Q10034626-30,CHEMONTID:0004003,"alternative_parents: 2-amino-1,3-thiazoles"
Q10034626-30,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034626-30,CHEMONTID:0002451,alternative_parents: Secondary amines
Q10034626-30,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034626-30,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034626-30,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034626-30,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034626-30,NotAvailable,"Substituents: [""2,4-disubstituted 1,3-thiazole"", ""Aminopyridine"", ""Methylpyridine"", ""Toluene"", ""Monocyclic benzene moiety"", ""Benzenoid"", ""1,3-thiazol-2-amine"", ""Imidolactam"", ""Azole"", ""Thiazole"", ""Heteroaromatic compound"", ""Secondary amine"", ""Azacycle"", ""Organonitrogen compound"", ""Hydrocarbon derivative"", ""Organic nitrogen compound"", ""Amine"", ""Organopnictogen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034626-30,NotAvailable,External_descriptors: []
Q10034626-30,NotAvailable,"Ancestors: [""2,4-disubstituted thiazoles"", ""2-amino-1,3-thiazoles"", ""Amines"", ""Aminopyridines and derivatives"", ""Aminothiazoles"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidolactams"", ""Methylpyridines"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Pyridines and derivatives"", ""Secondary amines"", ""Thiazoles"", ""Toluenes""]"
Q10034626-30,NotAvailable,"predicted_chebi_terms: [""toluenes (CHEBI:27024)"", ""methylpyridines (CHEBI:25340)"", ""thiazoles (CHEBI:48901)"", ""heterocyclic compound (CHEBI:5686)"", ""dicarboximide (CHEBI:35356)"", ""1,3-thiazole (CHEBI:38418)"", ""organic aromatic compound (CHEBI:33659)"", ""secondary amine (CHEBI:32863)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""aminopyridine (CHEBI:38207)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organic heterocyclic compound (CHEBI:24532)"", ""pyridines (CHEBI:26421)"", ""azole (CHEBI:68452)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)""]"
Q10034626-30,NotAvailable,predicted_lipidmaps_terms: []
Q10034626-30,NotAvailable,Classification_version: 2.1
Q10034626-31,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034626-31,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034626-31,CHEMONTID:0000294,Class: Benzimidazoles
Q10034626-31,CHEMONTID:0000330,Subclass: Phenylbenzimidazoles
Q10034626-31,CHEMONTID:0000330,Direct_parent: Phenylbenzimidazoles
Q10034626-31,CHEMONTID:0002327,alternative_parents: Phenylimidazoles
