CompoundID,ChemOntID,ClassifiedResults
Q10034622-37,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-37,NotAvailable,Classification_version: 2.1
Q10034622-38,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-38,CHEMONTID:0002448,Superclass: Benzenoids
Q10034622-38,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034622-38,CHEMONTID:0000369,Subclass: Diphenylmethanes
Q10034622-38,CHEMONTID:0000369,Direct_parent: Diphenylmethanes
Q10034622-38,CHEMONTID:0000324,alternative_parents: Fatty acid esters
Q10034622-38,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034622-38,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
Q10034622-38,CHEMONTID:0000347,alternative_parents: Amino acids and derivatives
Q10034622-38,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034622-38,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-38,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034622-38,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-38,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034622-38,NotAvailable,mMlecular_framework: Aromatic homomonocyclic compounds
Q10034622-38,NotAvailable,"Substituents: [""Diphenylmethane"", ""Fatty acid ester"", ""Fatty acyl"", ""Amino acid or derivatives"", ""Carboxylic acid ester"", ""Tertiary amine"", ""Tertiary aliphatic amine"", ""Carboxylic acid derivative"", ""Monocarboxylic acid or derivatives"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Organic oxide"", ""Organopnictogen compound"", ""Organic oxygen compound"", ""Amine"", ""Carbonyl group"", ""Organooxygen compound"", ""Hydrocarbon derivative"", ""Aromatic homomonocyclic compound""]"
Q10034622-38,NotAvailable,External_descriptors: []
Q10034622-38,NotAvailable,"Ancestors: [""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Diphenylmethanes"", ""Fatty Acyls"", ""Fatty acid esters"", ""Hydrocarbon derivatives"", ""Lipids and lipid-like molecules"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Tertiary amines"", ""Trialkylamines""]"
Q10034622-38,NotAvailable,"predicted_chebi_terms: [""fatty acid ester (CHEBI:35748)"", ""tertiary amino compound (CHEBI:50996)"", ""carboxylic ester (CHEBI:33308)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""carbonyl compound (CHEBI:36586)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""diarylmethane (CHEBI:51614)"", ""chemical entity (CHEBI:24431)"", ""lipid (CHEBI:18059)"", ""nitrogen molecular entity (CHEBI:51143)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)"", ""oxygen molecular entity (CHEBI:25806)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)""]"
Q10034622-38,NotAvailable,"predicted_lipidmaps_terms: [""Fatty esters (FA07)"", ""Fatty Acyls (FA)""]"
Q10034622-38,NotAvailable,Classification_version: 2.1
Q10034622-39,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-39,CHEMONTID:0002448,Superclass: Benzenoids
Q10034622-39,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034622-39,CHEMONTID:0000035,Subclass: Halobenzenes
Q10034622-39,CHEMONTID:0001099,Direct_parent: Chlorobenzenes
Q10034622-39,CHEMONTID:0003899,alternative_parents: Aralkylamines
Q10034622-39,CHEMONTID:0001030,alternative_parents: Aryl chlorides
Q10034622-39,CHEMONTID:0001661,alternative_parents: Secondary alcohols
Q10034622-39,CHEMONTID:0001897,"alternative_parents: 1,2-aminoalcohols"
Q10034622-39,CHEMONTID:0002228,alternative_parents: Dialkylamines
Q10034622-39,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-39,CHEMONTID:0001516,alternative_parents: Organochlorides
Q10034622-39,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-39,CHEMONTID:0003073,alternative_parents: Aromatic alcohols
Q10034622-39,NotAvailable,mMlecular_framework: Aromatic homomonocyclic compounds
Q10034622-39,NotAvailable,"Substituents: [""Chlorobenzene"", ""Aralkylamine"", ""Aryl chloride"", ""Aryl halide"", ""Secondary alcohol"", ""1,2-aminoalcohol"", ""Secondary amine"", ""Secondary aliphatic amine"", ""Organic oxygen compound"", ""Aromatic alcohol"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organochloride"", ""Organohalogen compound"", ""Organic nitrogen compound"", ""Alcohol"", ""Amine"", ""Hydrocarbon derivative"", ""Organopnictogen compound"", ""Aromatic homomonocyclic compound""]"
Q10034622-39,NotAvailable,External_descriptors: []
Q10034622-39,NotAvailable,"Ancestors: [""1,2-aminoalcohols"", ""Alcohols and polyols"", ""Alkanolamines"", ""Amines"", ""Aralkylamines"", ""Aromatic alcohols"", ""Aryl chlorides"", ""Aryl halides"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Chlorobenzenes"", ""Dialkylamines"", ""Halobenzenes"", ""Hydrocarbon derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organochlorides"", ""Organohalogen compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Secondary alcohols"", ""Secondary amines""]"
Q10034622-39,NotAvailable,"predicted_chebi_terms: [""aralkylamine (CHEBI:18000)"", ""organochlorine compound (CHEBI:36683)"", ""secondary alcohol (CHEBI:35681)"", ""amino alcohol (CHEBI:22478)"", ""secondary amino compound (CHEBI:50995)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""aromatic alcohol (CHEBI:33854)"", ""chemical entity (CHEBI:24431)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""organohalogen compound (CHEBI:36684)"", ""haloarene (CHEBI:50887)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""polyol (CHEBI:26191)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""secondary amine (CHEBI:32863)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)""]"
Q10034622-39,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-39,NotAvailable,Classification_version: 2.1
Q10034622-40,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-40,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034622-40,CHEMONTID:0002389,Class: Diazinanes
Q10034622-40,CHEMONTID:0000189,Subclass: Piperazines
Q10034622-40,CHEMONTID:0001984,Direct_parent: Phenylpiperazines
Q10034622-40,CHEMONTID:0003359,alternative_parents: N-arylpiperazines
Q10034622-40,CHEMONTID:0003999,alternative_parents: Methoxyanilines
Q10034622-40,CHEMONTID:0004670,alternative_parents: Aminophenyl ethers
Q10034622-40,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034622-40,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
Q10034622-40,CHEMONTID:0003901,alternative_parents: Dialkylarylamines
Q10034622-40,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034622-40,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034622-40,CHEMONTID:0003357,alternative_parents: N-alkylpiperazines
Q10034622-40,CHEMONTID:0000089,alternative_parents: Pyridines and derivatives
Q10034622-40,CHEMONTID:0003886,alternative_parents: Imidolactams
Q10034622-40,CHEMONTID:0001664,alternative_parents: Tertiary carboxylic acid amides
Q10034622-40,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034622-40,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034622-40,CHEMONTID:0000347,alternative_parents: Amino acids and derivatives
Q10034622-40,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034622-40,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034622-40,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-40,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034622-40,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-40,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034622-40,NotAvailable,"Substituents: [""Phenylpiperazine"", ""N-arylpiperazine"", ""Aminophenyl ether"", ""Methoxyaniline"", ""Phenoxy compound"", ""Anisole"", ""Tertiary aliphatic/aromatic amine"", ""Phenol ether"", ""Methoxybenzene"", ""Aniline or substituted anilines"", ""Dialkylarylamine"", ""Alkyl aryl ether"", ""N-alkylpiperazine"", ""Monocyclic benzene moiety"", ""Pyridine"", ""Imidolactam"", ""Benzenoid"", ""Tertiary carboxylic acid amide"", ""Heteroaromatic compound"", ""Tertiary amine"", ""Tertiary aliphatic amine"", ""Carboxamide group"", ""Amino acid or derivatives"", ""Carboxylic acid derivative"", ""Ether"", ""Azacycle"", ""Amine"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Carbonyl group"", ""Organic oxide"", ""Organopnictogen compound"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034622-40,NotAvailable,External_descriptors: []
Q10034622-40,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aminophenyl ethers"", ""Aniline and substituted anilines"", ""Anisoles"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Dialkylarylamines"", ""Diazinanes"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidolactams"", ""Methoxyanilines"", ""Methoxybenzenes"", ""N-alkylpiperazines"", ""N-arylpiperazines"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenol ethers"", ""Phenoxy compounds"", ""Phenylpiperazines"", ""Piperazines"", ""Pyridines and derivatives"", ""Tertiary alkylarylamines"", ""Tertiary amines"", ""Tertiary carboxylic acid amides"", ""Trialkylamines""]"
Q10034622-40,NotAvailable,"predicted_chebi_terms: [""N-arylpiperazine (CHEBI:46848)"", ""substituted aniline (CHEBI:48975)"", ""methoxybenzene (CHEBI:51683)"", ""aromatic ether (CHEBI:35618)"", ""benzenes (CHEBI:22712)"", ""dialkylarylamine (CHEBI:23665)"", ""tertiary amino compound (CHEBI:50996)"", ""N-alkylpiperazine (CHEBI:46845)"", ""pyridines (CHEBI:26421)"", ""heterocyclic compound (CHEBI:5686)"", ""dicarboximide (CHEBI:35356)"", ""carboxamide (CHEBI:37622)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""carbonyl compound (CHEBI:36586)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""piperazines (CHEBI:26144)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""anilines (CHEBI:22562)"", ""nitrogen molecular entity (CHEBI:51143)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""oxygen molecular entity (CHEBI:25806)"", ""ether (CHEBI:25698)"", ""amide (CHEBI:32988)"", ""amino acid (CHEBI:33709)"", ""peptide (CHEBI:16670)""]"
Q10034622-40,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-40,NotAvailable,Classification_version: 2.1
Q10034622-41,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-41,CHEMONTID:0002448,Superclass: Benzenoids
Q10034622-41,CHEMONTID:0002341,Class: Phenol ethers
Q10034622-41,CHEMONTID:0000138,Subclass: Anisoles
Q10034622-41,CHEMONTID:0000138,Direct_parent: Anisoles
Q10034622-41,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034622-41,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
Q10034622-41,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034622-41,CHEMONTID:0000362,alternative_parents: Nitriles
Q10034622-41,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-41,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-41,NotAvailable,mMlecular_framework: Aromatic homomonocyclic compounds
Q10034622-41,NotAvailable,"Substituents: [""Phenoxy compound"", ""Methoxybenzene"", ""Anisole"", ""Alkyl aryl ether"", ""Monocyclic benzene moiety"", ""Nitrile"", ""Carbonitrile"", ""Ether"", ""Organic nitrogen compound"", ""Organic oxygen compound"", ""Organopnictogen compound"", ""Hydrocarbon derivative"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Aromatic homomonocyclic compound""]"
Q10034622-41,NotAvailable,External_descriptors: []
Q10034622-41,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Anisoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Ethers"", ""Hydrocarbon derivatives"", ""Methoxybenzenes"", ""Nitriles"", ""Organic compounds"", ""Organic cyanides"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenol ethers"", ""Phenoxy compounds""]"
Q10034622-41,NotAvailable,"predicted_chebi_terms: [""benzenes (CHEBI:22712)"", ""methoxybenzene (CHEBI:51683)"", ""aromatic ether (CHEBI:35618)"", ""nitrile (CHEBI:18379)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""cyanides (CHEBI:23424)""]"
Q10034622-41,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-41,NotAvailable,Classification_version: 2.1
Q10034622-42,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-42,CHEMONTID:0002448,Superclass: Benzenoids
Q10034622-42,CHEMONTID:0000023,Class: Naphthalenes
Q10034622-42,CHEMONTID:0003597,Subclass: Naphthalene sulfonic acids and derivatives
Q10034622-42,CHEMONTID:0003598,Direct_parent: 1-naphthalene sulfonic acids and derivatives
Q10034622-42,CHEMONTID:0003595,alternative_parents: 1-naphthalene sulfonamides
Q10034622-42,CHEMONTID:0002923,"alternative_parents: 1,4-diazepanes"
Q10034622-42,CHEMONTID:0001585,alternative_parents: Organosulfonamides
Q10034622-42,CHEMONTID:0001032,alternative_parents: Aryl iodides
Q10034622-42,CHEMONTID:0001157,alternative_parents: Sulfonyls
Q10034622-42,CHEMONTID:0002228,alternative_parents: Dialkylamines
Q10034622-42,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034622-42,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-42,CHEMONTID:0001518,alternative_parents: Organoiodides
Q10034622-42,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034622-42,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-42,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034622-42,NotAvailable,"Substituents: [""1-naphthalene sulfonamide"", ""Naphthalene sulfonamide"", ""1-naphthalene sulfonic acid or derivatives"", ""1,4-diazepane"", ""Diazepane"", ""Aryl halide"", ""Aryl iodide"", ""Organosulfonic acid amide"", ""Organic sulfonic acid or derivatives"", ""Organosulfonic acid or derivatives"", ""Sulfonyl"", ""Secondary amine"", ""Secondary aliphatic amine"", ""Azacycle"", ""Organoheterocyclic compound"", ""Hydrocarbon derivative"", ""Amine"", ""Organic nitrogen compound"", ""Organosulfur compound"", ""Organonitrogen compound"", ""Organoiodide"", ""Organohalogen compound"", ""Organic oxide"", ""Organopnictogen compound"", ""Organic oxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034622-42,NotAvailable,"External_descriptors: [[""source: CHEBI"", ""source_id: CHEBI:78761"", ""annotation: [\""organoiodine compound\"", \""N-sulfonyldiazepane\""]""]]"
Q10034622-42,NotAvailable,"Ancestors: [""1,4-diazepanes"", ""1-naphthalene sulfonamides"", ""1-naphthalene sulfonic acids and derivatives"", ""Amines"", ""Aryl halides"", ""Aryl iodides"", ""Azacyclic compounds"", ""Benzenoids"", ""Chemical entities"", ""Dialkylamines"", ""Diazepanes"", ""Hydrocarbon derivatives"", ""Naphthalene sulfonamides"", ""Naphthalene sulfonic acids and derivatives"", ""Naphthalenes"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organic sulfonic acids and derivatives"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organoiodides"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Organosulfonamides"", ""Organosulfonic acids and derivatives"", ""Organosulfur compounds"", ""Secondary amines"", ""Sulfonyls""]"
Q10034622-42,NotAvailable,"predicted_chebi_terms: [""naphthalenes (CHEBI:25477)"", ""sulfonamide (CHEBI:35358)"", ""diazepane (CHEBI:38823)"", ""organosulfur compound (CHEBI:33261)"", ""organoiodine compound (CHEBI:37142)"", ""sulfone (CHEBI:35850)"", ""secondary amino compound (CHEBI:50995)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""sulfonic acid derivative (CHEBI:33552)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organooxygen compound (CHEBI:36963)"", ""organohalogen compound (CHEBI:36684)"", ""haloarene (CHEBI:50887)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""secondary amine (CHEBI:32863)"", ""oxygen molecular entity (CHEBI:25806)""]"
Q10034622-42,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-42,NotAvailable,Classification_version: 2.1
Q10034622-43,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-43,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034622-43,CHEMONTID:0000211,Class: Indoles and derivatives
Q10034622-43,CHEMONTID:0001213,Subclass: Pyridoindoles
Q10034622-43,CHEMONTID:0001914,Direct_parent: Beta carbolines
Q10034622-43,CHEMONTID:0004196,alternative_parents: 3-alkylindoles
Q10034622-43,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034622-43,CHEMONTID:0003899,alternative_parents: Aralkylamines
Q10034622-43,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034622-43,CHEMONTID:0000090,alternative_parents: Pyrroles
Q10034622-43,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034622-43,CHEMONTID:0002228,alternative_parents: Dialkylamines
Q10034622-43,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034622-43,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-43,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-43,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034622-43,NotAvailable,"Substituents: [""Beta-carboline"", ""3-alkylindole"", ""Indole"", ""Anisole"", ""Alkyl aryl ether"", ""Aralkylamine"", ""Benzenoid"", ""Heteroaromatic compound"", ""Pyrrole"", ""Secondary aliphatic amine"", ""Ether"", ""Azacycle"", ""Secondary amine"", ""Hydrocarbon derivative"", ""Amine"", ""Organic nitrogen compound"", ""Organopnictogen compound"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034622-43,NotAvailable,External_descriptors: []
Q10034622-43,NotAvailable,"Ancestors: [""3-alkylindoles"", ""Alkyl aryl ethers"", ""Amines"", ""Anisoles"", ""Aralkylamines"", ""Azacyclic compounds"", ""Benzenoids"", ""Beta carbolines"", ""Chemical entities"", ""Dialkylamines"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Indoles"", ""Indoles and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenol ethers"", ""Pyridoindoles"", ""Pyrroles"", ""Secondary amines""]"
Q10034622-43,NotAvailable,"predicted_chebi_terms: [""indoles (CHEBI:24828)"", ""methoxybenzene (CHEBI:51683)"", ""aralkylamine (CHEBI:18000)"", ""aromatic ether (CHEBI:35618)"", ""pyrroles (CHEBI:26455)"", ""organic aromatic compound (CHEBI:33659)"", ""secondary amino compound (CHEBI:50995)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""beta-carbolines (CHEBI:60834)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""secondary amine (CHEBI:32863)"", ""pyridoindole (CHEBI:48888)""]"
Q10034622-43,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-43,NotAvailable,Classification_version: 2.1
Q10034622-44,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-44,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034622-44,CHEMONTID:0002389,Class: Diazinanes
Q10034622-44,CHEMONTID:0000189,Subclass: Piperazines
Q10034622-44,CHEMONTID:0003359,Direct_parent: N-arylpiperazines
Q10034622-44,CHEMONTID:0000296,alternative_parents: Benzodioxoles
Q10034622-44,CHEMONTID:0003901,alternative_parents: Dialkylarylamines
Q10034622-44,CHEMONTID:0003357,alternative_parents: N-alkylpiperazines
Q10034622-44,CHEMONTID:0003899,alternative_parents: Aralkylamines
Q10034622-44,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
Q10034622-44,CHEMONTID:0002448,alternative_parents: Benzenoids
Q10034622-44,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034622-44,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034622-44,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034622-44,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034622-44,CHEMONTID:0001656,alternative_parents: Acetals
Q10034622-44,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034622-44,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034622-44,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034622-44,NotAvailable,"Substituents: [""N-arylpiperazine"", ""Benzodioxole"", ""Dialkylarylamine"", ""Aminopyrimidine"", ""N-alkylpiperazine"", ""Aralkylamine"", ""Pyrimidine"", ""Benzenoid"", ""Heteroaromatic compound"", ""Tertiary amine"", ""Tertiary aliphatic amine"", ""Acetal"", ""Oxacycle"", ""Azacycle"", ""Organopnictogen compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic oxygen compound"", ""Hydrocarbon derivative"", ""Amine"", ""Organic nitrogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034622-44,NotAvailable,External_descriptors: []
Q10034622-44,NotAvailable,"Ancestors: [""Acetals"", ""Amines"", ""Aminopyrimidines and derivatives"", ""Aralkylamines"", ""Azacyclic compounds"", ""Benzenoids"", ""Benzodioxoles"", ""Chemical entities"", ""Dialkylarylamines"", ""Diazinanes"", ""Diazines"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""N-alkylpiperazines"", ""N-arylpiperazines"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Piperazines"", ""Pyrimidines and pyrimidine derivatives"", ""Tertiary alkylarylamines"", ""Tertiary amines"", ""Trialkylamines""]"
Q10034622-44,NotAvailable,"predicted_chebi_terms: [""benzodioxoles (CHEBI:38298)"", ""dialkylarylamine (CHEBI:23665)"", ""tertiary amino compound (CHEBI:50996)"", ""N-alkylpiperazine (CHEBI:46845)"", ""aralkylamine (CHEBI:18000)"", ""aminopyrimidine (CHEBI:38338)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic aromatic compound (CHEBI:33659)"", ""oxacycle (CHEBI:38104)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""acetal (CHEBI:59769)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""N-arylpiperazine (CHEBI:46848)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""tertiary amine (CHEBI:32876)"", ""piperazines (CHEBI:26144)"", ""diazines (CHEBI:38313)"", ""pyrimidines (CHEBI:39447)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)""]"
Q10034622-44,NotAvailable,predicted_lipidmaps_terms: []
Q10034622-44,NotAvailable,Classification_version: 2.1
Q10034622-45,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034622-45,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034622-45,CHEMONTID:0002389,Class: Diazinanes
Q10034622-45,CHEMONTID:0000189,Subclass: Piperazines
Q10034622-45,CHEMONTID:0001984,Direct_parent: Phenylpiperazines
Q10034622-45,CHEMONTID:0003359,alternative_parents: N-arylpiperazines
Q10034622-45,CHEMONTID:0000023,alternative_parents: Naphthalenes
Q10034622-45,CHEMONTID:0003999,alternative_parents: Methoxyanilines
Q10034622-45,CHEMONTID:0004670,alternative_parents: Aminophenyl ethers
Q10034622-45,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
